city,drive,fuelType,highway,make,model,,VClass
17,Front-Wheel Drive,Regular,26,Hyundai,Azera,Automatic,Large Cars
16,Rear-Wheel Drive,Premium,23,Infiniti,M35,Automatic,Large Cars
16,4-Wheel or All-Wheel Drive,Premium,22,Infiniti,M35x,Automatic,Large Cars
16,Rear-Wheel Drive,Premium,21,Infiniti,M45,Automatic,Large Cars
15,Rear-Wheel Drive,Premium,22,Jaguar,Super V8,Automatic,Large Cars
16,Rear-Wheel Drive,Premium,25,Jaguar,Vdp Lwb,Automatic,Large Cars
16,Rear-Wheel Drive,Premium,25,Jaguar,XJ8,Automatic,Large Cars
18,Rear-Wheel Drive,Premium,22,Toyota,Celica Supra,Manual,Subcompact Cars
18,Rear-Wheel Drive,Regular,22,Volvo,240 DL/240 GL Wagon,Automatic,Midsize-Large Station Wagons
16,Rear-Wheel Drive,Premium,25,Jaguar,XJ8L,Automatic,Large Cars
15,Rear-Wheel Drive,Premium,22,Jaguar,XJR,Automatic,Large Cars
15,Rear-Wheel Drive,Regular,23,Mercury,Grand Marquis,Automatic,Large Cars
15,Rear-Wheel Drive,Regular,23,Lincoln,Town Car,Automatic,Large Cars
14,4-Wheel or All-Wheel Drive,Premium,21,Mercedes-Benz,S550 4matic,Automatic,Large Cars
11,Rear-Wheel Drive,Premium,18,Mercedes-Benz,S65 AMG,Automatic,Large Cars
21,Front-Wheel Drive,Premium,29,Audi,A3,Manual,Small Station Wagons
22,Front-Wheel Drive,Premium,29,Audi,A3,Automatic,Small Station Wagons
20,4-Wheel or All-Wheel Drive,Premium,28,Audi,A4 Avant quattro,Manual,Small Station Wagons
19,4-Wheel or All-Wheel Drive,Premium,27,Audi,A4 Avant quattro,Automatic,Small Station Wagons
20,Rear-Wheel Drive,Regular,26,Volvo,240 DL/240 GL Wagon,Manual,Midsize-Large Station Wagons
15,4-Wheel or All-Wheel Drive,Premium,25,Audi,A4 Avant quattro,Manual,Small Station Wagons
17,4-Wheel or All-Wheel Drive,Premium,25,Audi,A4 Avant quattro,Automatic,Small Station Wagons
13,4-Wheel or All-Wheel Drive,Premium,20,Audi,S4 Avant,Manual,Small Station Wagons
14,4-Wheel or All-Wheel Drive,Premium,21,Audi,S4 Avant,Automatic,Small Station Wagons
19,Front-Wheel Drive,Regular,27,Chevrolet,Optra Wagon,Automatic,Small Station Wagons
19,Front-Wheel Drive,Regular,27,Chevrolet,Optra Wagon,Manual,Small Station Wagons
19,Front-Wheel Drive,Regular,27,Suzuki,Forenza Wagon,Automatic,Small Station Wagons
19,Front-Wheel Drive,Regular,27,Suzuki,Forenza Wagon,Manual,Small Station Wagons
22,Front-Wheel Drive,Regular,30,Suzuki,SX4,Automatic,Small Station Wagons
22,Front-Wheel Drive,Regular,28,Suzuki,SX4,Manual,Small Station Wagons
17,Rear-Wheel Drive,Regular,20,Volvo,740/760 Wagon,Automatic,Midsize-Large Station Wagons
21,4-Wheel or All-Wheel Drive,Regular,28,Suzuki,SX4 AWD,Automatic,Small Station Wagons
21,4-Wheel or All-Wheel Drive,Regular,26,Suzuki,SX4 AWD,Manual,Small Station Wagons
17,4-Wheel or All-Wheel Drive,Premium,25,Volvo,V50 AWD,Manual,Small Station Wagons
18,4-Wheel or All-Wheel Drive,Premium,26,Volvo,V50 AWD,Automatic,Small Station Wagons
19,Front-Wheel Drive,Premium,27,Volvo,V50 FWD,Manual,Small Station Wagons
20,Front-Wheel Drive,Premium,28,Volvo,V50 FWD,Automatic,Small Station Wagons
18,Front-Wheel Drive,Premium,27,Volvo,V50 FWD,Manual,Small Station Wagons
19,Front-Wheel Drive,Premium,28,Volvo,V50 FWD,Automatic,Small Station Wagons
17,4-Wheel or All-Wheel Drive,Premium,25,Audi,A6 Avant quattro,Automatic,Midsize Station Wagons
19,Front-Wheel Drive,Regular,25,Mazda,5,Manual,Midsize Station Wagons
19,Rear-Wheel Drive,Regular,24,Volvo,740/760 Wagon,Automatic,Midsize-Large Station Wagons
19,Front-Wheel Drive,Regular,24,Mazda,5,Automatic,Midsize Station Wagons
17,Front-Wheel Drive,Regular,25,Mazda,6 Sport Wagon,Manual,Midsize Station Wagons
17,Front-Wheel Drive,Regular,25,Mazda,6 Sport Wagon,Automatic,Midsize Station Wagons
16,4-Wheel or All-Wheel Drive,Premium,22,Mercedes-Benz,E350 4matic (wagon),Automatic,Midsize Station Wagons
12,Rear-Wheel Drive,Premium,18,Mercedes-Benz,E63 AMG (wagon),Automatic,Midsize Station Wagons
18,4-Wheel or All-Wheel Drive,Premium,25,Subaru,Legacy Wagon AWD,Manual,Midsize Station Wagons
17,4-Wheel or All-Wheel Drive,Premium,23,Subaru,Legacy Wagon AWD,Automatic,Midsize Station Wagons
17,4-Wheel or All-Wheel Drive,Premium,25,Volvo,V70 AWD,Automatic,Midsize Station Wagons
18,4-Wheel or All-Wheel Drive,Premium,26,Volvo,V70 AWD,Automatic,Midsize Station Wagons
19,Front-Wheel Drive,Premium,27,Volvo,V70 FWD,Automatic,Midsize Station Wagons
20,Rear-Wheel Drive,Regular,26,Volvo,740/760 Wagon,Manual,Midsize-Large Station Wagons
19,Front-Wheel Drive,Premium,27,Volvo,V70 FWD,Manual,Midsize Station Wagons
17,Front-Wheel Drive,Premium,24,Volvo,V70 FWD,Manual,Midsize Station Wagons
18,Front-Wheel Drive,Premium,26,Volvo,V70 FWD,Automatic,Midsize Station Wagons
18,Front-Wheel Drive,Premium,27,Volvo,V70 FWD,Automatic,Midsize Station Wagons
16,4-Wheel or All-Wheel Drive,Premium,23,Volvo,V70 R AWD,Manual,Midsize Station Wagons
15,4-Wheel or All-Wheel Drive,Premium,23,Volvo,V70 R AWD,Automatic,Midsize Station Wagons
16,Rear-Wheel Drive,Regular,22,Chevrolet,Colorado 2WD,Automatic,Standard Pickup Trucks 2WD
18,Rear-Wheel Drive,Regular,24,Chevrolet,Colorado 2WD,Manual,Standard Pickup Trucks 2WD
15,Rear-Wheel Drive,Regular,22,Chevrolet,Colorado 2WD,Automatic,Standard Pickup Trucks 2WD
14,Rear-Wheel Drive,Regular,18,Chevrolet,Colorado Cab Chassis inc 2WD,Automatic,Standard Pickup Trucks 2WD
18,Rear-Wheel Drive,Regular,23,Volvo,740/760 Wagon,Manual,Midsize-Large Station Wagons
15,Rear-Wheel Drive,Regular,22,Chevrolet,Colorado Crew Cab 2WD,Automatic,Standard Pickup Trucks 2WD
18,Rear-Wheel Drive,Regular,24,Chevrolet,Colorado Crew Cab 2WD,Manual,Standard Pickup Trucks 2WD
15,Rear-Wheel Drive,Regular,22,Chevrolet,Colorado Crew Cab 2WD,Automatic,Standard Pickup Trucks 2WD
16,Rear-Wheel Drive,Regular,22,GMC,Canyon 2WD,Automatic,Standard Pickup Trucks 2WD
18,Rear-Wheel Drive,Regular,24,GMC,Canyon 2WD,Manual,Standard Pickup Trucks 2WD
15,Rear-Wheel Drive,Regular,22,GMC,Canyon 2WD,Automatic,Standard Pickup Trucks 2WD
14,Rear-Wheel Drive,Regular,18,GMC,Canyon Cab Chassis Inc 2WD,Automatic,Standard Pickup Trucks 2WD
15,Rear-Wheel Drive,Regular,22,GMC,Canyon Crew Cab 2WD,Automatic,Standard Pickup Trucks 2WD
18,Rear-Wheel Drive,Regular,24,GMC,Canyon Crew Cab 2WD,Manual,Standard Pickup Trucks 2WD
15,Rear-Wheel Drive,Regular,22,GMC,Canyon Crew Cab 2WD,Automatic,Standard Pickup Trucks 2WD
21,Rear-Wheel Drive,Diesel,24,Volvo,740/760 Wagon,Automatic,Midsize-Large Station Wagons
15,Rear-Wheel Drive,Regular,22,Isuzu,i-290 Extended Cab 2WD,Automatic,Standard Pickup Trucks 2WD
18,Rear-Wheel Drive,Regular,24,Isuzu,i-290 Extended Cab 2WD,Manual,Standard Pickup Trucks 2WD
15,4-Wheel or All-Wheel Drive,Regular,21,Chevrolet,Colorado 4WD,Automatic,Standard Pickup Trucks 4WD
16,4-Wheel or All-Wheel Drive,Regular,22,Chevrolet,Colorado 4WD,Manual,Standard Pickup Trucks 4WD
15,4-Wheel or All-Wheel Drive,Regular,21,Chevrolet,Colorado 4WD,Automatic,Standard Pickup Trucks 4WD
15,4-Wheel or All-Wheel Drive,Regular,20,Chevrolet,Colorado Crew Cab 4WD,Automatic,Standard Pickup Trucks 4WD
15,4-Wheel or All-Wheel Drive,Regular,21,GMC,Canyon 4WD,Automatic,Standard Pickup Trucks 4WD
16,4-Wheel or All-Wheel Drive,Regular,22,GMC,Canyon 4WD,Manual,Standard Pickup Trucks 4WD
15,4-Wheel or All-Wheel Drive,Regular,21,GMC,Canyon 4WD,Automatic,Standard Pickup Trucks 4WD
15,4-Wheel or All-Wheel Drive,Regular,20,GMC,Canyon Crew Cab 4WD,Automatic,Standard Pickup Trucks 4WD
15,Rear-Wheel Drive,Regular,22,Buick,LeSabre/Electra Wagon,Automatic,Midsize-Large Station Wagons
15,4-Wheel or All-Wheel Drive,Regular,20,Honda,Ridgeline Truck 4WD,Automatic,Standard Pickup Trucks 4WD
15,4-Wheel or All-Wheel Drive,Regular,20,Isuzu,i-370 Crew Cab 4WD,Automatic,Standard Pickup Trucks 4WD
13,Rear-Wheel Drive,Regular,17,Chevrolet,Van 15/25 2WD Conversion,Automatic,"Vans, Cargo Type"
13,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,Van 1500 AWD Conversion,Automatic,"Vans, Cargo Type"
13,Rear-Wheel Drive,Regular,17,GMC,Savana 15/25 2WD Conversion (cargo),Automatic,"Vans, Cargo Type"
13,4-Wheel or All-Wheel Drive,Regular,16,GMC,Savana 1500  AWD Conversion (cargo),Automatic,"Vans, Cargo Type"
13,Rear-Wheel Drive,Regular,17,Chevrolet,Express 1500/2500 2WD,Automatic,"Vans, Passenger Type"
13,4-Wheel or All-Wheel Drive,Regular,16,Chevrolet,Express 1500 AWD,Automatic,"Vans, Passenger Type"
13,Rear-Wheel Drive,Regular,17,GMC,Savana 1500/2500 2WD (Passenger),Automatic,"Vans, Passenger Type"
13,4-Wheel or All-Wheel Drive,Regular,16,GMC,Savana 1500 AWD (Passenger),Automatic,"Vans, Passenger Type"
14,Rear-Wheel Drive,Regular,20,Chevrolet,Caprice Wagon,Automatic,Midsize-Large Station Wagons
16,Front-Wheel Drive,Regular,23,Buick,Terraza FWD,Automatic,Minivan - 2WD
16,Front-Wheel Drive,Regular,23,Chevrolet,Uplander FWD,Automatic,Minivan - 2WD
16,Front-Wheel Drive,Regular,23,Hyundai,Entourage,Automatic,Minivan - 2WD
14,Rear-Wheel Drive,Regular,20,Buick,Rainier 2WD,Automatic,Sport Utility Vehicle - 2WD
17,Front-Wheel Drive,Regular,23,Buick,Rendezvous FWD,Automatic,Sport Utility Vehicle - 2WD
17,Front-Wheel Drive,Regular,24,Chevrolet,Equinox FWD,Automatic,Sport Utility Vehicle - 2WD
20,Front-Wheel Drive,Regular,28,Chevrolet,HHR FWD,Automatic,Sport Utility Vehicle - 2WD
19,Front-Wheel Drive,Regular,28,Chevrolet,HHR FWD,Manual,Sport Utility Vehicle - 2WD
21,Front-Wheel Drive,Premium,28,Chevrolet,HHR FWD,Automatic,Sport Utility Vehicle - 2WD
19,Front-Wheel Drive,Premium,28,Chevrolet,HHR FWD,Manual,Sport Utility Vehicle - 2WD
15,Rear-Wheel Drive,Regular,22,Chevrolet,Caprice Wagon,Automatic,Midsize-Large Station Wagons
14,Rear-Wheel Drive,Regular,20,Chevrolet,TrailBlazer 2WD,Automatic,Sport Utility Vehicle - 2WD
14,Rear-Wheel Drive,Regular,20,GMC,Envoy 2WD,Automatic,Sport Utility Vehicle - 2WD
16,Front-Wheel Drive,Premium,22,Mitsubishi,Endeavor 2WD,Automatic,Sport Utility Vehicle - 2WD
17,Front-Wheel Drive,Regular,24,Pontiac,Torrent FWD,Automatic,Sport Utility Vehicle - 2WD
16,Front-Wheel Drive,Regular,23,Saturn,Relay FWD,Automatic,Minivan - 2WD
19,Front-Wheel Drive,Regular,25,Saturn,Vue FWD,Automatic,Sport Utility Vehicle - 2WD
20,Front-Wheel Drive,Regular,27,Saturn,Vue FWD,Manual,Sport Utility Vehicle - 2WD
23,Front-Wheel Drive,Regular,29,Saturn,Vue Hybrid,Automatic,Sport Utility Vehicle - 2WD
17,Rear-Wheel Drive,Regular,22,Suzuki,Grand Vitara,Automatic,Sport Utility Vehicle - 2WD
16,Rear-Wheel Drive,Regular,22,Suzuki,Grand Vitara,Manual,Sport Utility Vehicle - 2WD
23,Rear-Wheel Drive,Regular,31,Toyota,Corolla Sport,Automatic,Subcompact Cars
16,Rear-Wheel Drive,Regular,24,Ford,LTD Crown Victoria Wagon,Automatic,Midsize-Large Station Wagons
15,Front-Wheel Drive,Premium,21,Volvo,XC90 FWD,Automatic,Sport Utility Vehicle - 2WD
15,Front-Wheel Drive,Premium,21,Volvo,XC90 FWD,Automatic,Sport Utility Vehicle - 2WD
14,4-Wheel or All-Wheel Drive,Premium,18,Audi,Q7,Automatic,Sport Utility Vehicle - 4WD
13,4-Wheel or All-Wheel Drive,Regular,19,Buick,Rainier AWD,Automatic,Sport Utility Vehicle - 4WD
16,4-Wheel or All-Wheel Drive,Regular,21,Buick,Rendezvous AWD,Automatic,Sport Utility Vehicle - 4WD
