state,name,delta_population,delta_median_hshld_income,delta_median_age,delta_pct_white,delta_pct_bachelors,delta_pct_poverty
Virginia,Alleghany County,2196,2860,2.2,-0.73,0.9,8.4
Virginia,Amelia County,1620,8400,5,-0.43,1.4,3
Virginia,Amherst County,-300,4920,2.8,-0.19,4.3,0.3
Virginia,Appomattox County,1976,5651,0.2,0.02,8.8,0.6
Virginia,Arlington County,45512,17258,0.5,-1.72,4,1.2
Virginia,Augusta County,9529,8932,2.3,-0.79,4.3,-0.3
Virginia,Bath County,-751,-6106,0.3,-6.92,4.4,-1
Virginia,Bedford County,17603,5295,2.7,-2.14,4.1,0.2
Virginia,Bland County,-521,5375,0.7,-0.92,2.2,-3.4
Virginia,Botetourt County,2696,9,3.6,-1.17,5.4,2.1
Virginia,Brunswick County,-2175,5687,3.4,1.28,1.2,-0.1
Virginia,Buchanan County,-5464,1645,3.7,-0.93,1.9,4.7
Virginia,Buckingham County,1442,11890,-0.7,-0.08,-1,-2.4
Virginia,Campbell County,3932,5345,2.4,-1.01,5.2,-0.5
Virginia,Caroline County,8340,3235,1.5,-0.03,3.7,4.2
Virginia,Carroll County,463,5003,2.3,-0.87,2.8,-1.1
Virginia,Charles City County,78,8732,4.2,1.01,1.9,3.5
Virginia,Charlotte County,-353,3469,2.4,0.85,-3.2,6.9
Virginia,Chesterfield County,83696,5648,1.9,-2.59,2.7,1.3
Virginia,Clarke County,1856,-1115,2.2,-1.4,2.3,3.1
Virginia,Craig County,-29,2235,4.3,1.13,5.6,2.1
Virginia,Culpeper County,17020,4561,1.7,-0.56,1.8,2.2
Virginia,Cumberland County,794,2877,3.8,-0.07,4.2,5.7
Virginia,Dickenson County,-1613,836,0.7,-0.57,0.7,3.9
Virginia,Dinwiddie County,3675,3181,2.8,-0.75,3.5,3
Virginia,Essex County,1039,4394,0.8,-1.11,2.3,3.9
Virginia,Fairfax County,178684,12099,0.6,-2.89,2.7,1
Virginia,Fauquier County,14326,10898,1.2,-1.03,4.5,0.8
Virginia,Floyd County,1881,6352,2.4,-0.43,0.1,-2.5
Virginia,Fluvanna County,6405,-259,1.5,-0.44,6.5,-1.4
Virginia,Franklin County,9159,5653,2.7,-0.3,5.5,1.6
Virginia,Frederick County,27275,9064,1.8,-1.79,4.6,-2.3
Virginia,Giles County,180,8548,2,-0.81,0.9,-3.7
Virginia,Gloucester County,2512,4550,2.7,-0.62,3.6,-0.6
Virginia,Goochland County,5822,7078,4.3,1.2,8.2,-1.8
Virginia,Grayson County,-2252,-130,1.4,-3.37,2.5,4.6
Virginia,Greene County,4368,8645,0.9,-2.55,6.7,1
Virginia,Greensville County,119,3547,1.1,-0.71,2,0.2
Virginia,Halifax County,-2792,4528,2,-0.37,2.7,-1.3
Virginia,Hanover County,19603,8530,2.2,-1.09,4.9,1.5
Virginia,Henrico County,65598,6333,1.2,-2.7,3.2,0.8
Virginia,Henry County,-6703,2693,3.2,-1.24,1.9,2.4
Virginia,Highland County,-324,1613,8.1,1.01,3.6,1.8
Virginia,Isle of Wight County,6824,5525,1.8,0,1.8,2.1
Virginia,James City County,27422,6869,1.6,-1.76,2.9,0.5
Virginia,King and Queen County,373,7053,2.6,0.55,9,2.5
Virginia,King George County,9534,8529,1.1,-0.81,3.7,-1.4
Virginia,King William County,3562,2477,2.2,0.17,-0.8,3.3
Virginia,Lancaster County,-779,6286,2.9,-1.38,4.2,0.9
Virginia,Lee County,169,1238,3.1,-0.55,-0.9,5
Virginia,Loudoun County,228481,14014,1.5,-4.72,2.6,0.5
Virginia,Louisa County,10233,2689,2.2,0.3,5.3,1.7
Virginia,Lunenburg County,-911,2113,2.4,0.05,0.6,2.3
Virginia,Madison County,757,-4321,1.9,-0.56,6.2,-2.8
Virginia,Mathews County,-428,16187,3.7,-1.54,6.3,2.3
Virginia,Mecklenburg County,-1694,4695,2.8,1.45,4.8,-1.9
Virginia,Middlesex County,747,276,3.1,-0.83,-5.4,-0.1
Virginia,Montgomery County,14930,10195,2.2,-1.99,6.9,1.2
Virginia,Nelson County,498,5716,3.3,-0.17,7.9,3
Virginia,New Kent County,8220,7839,2.1,-0.75,4.3,0.7
Virginia,Northampton County,-1247,5708,2.1,-0.45,4.4,1.7
Virginia,Northumberland County,16,4733,3.9,-0.18,4.1,2.6
Virginia,Nottoway County,-291,1066,-0.6,-0.89,2.1,4.2
Virginia,Orange County,10192,12280,-0.2,-1.82,4.1,-0.8
Virginia,Page County,554,4523,2.6,-0.63,2.1,4.2
Virginia,Patrick County,-1742,1944,3.8,-0.3,4.8,5.7
Virginia,Pittsylvania County,-487,5132,3,-0.2,1.3,-0.4
Virginia,Powhatan County,6224,6848,4.3,1.78,6.5,0.8
Virginia,Prince Edward County,2983,7956,-0.6,-0.27,6.4,4.5
Virginia,Prince George County,4762,4290,0.5,-2.66,5.8,5.6
Virginia,Prince William County,182210,9961,1.4,-4.08,2.3,1.7
Virginia,Pulaski County,-943,8528,3.1,-0.76,4.6,-0.8
Virginia,Rappahannock County,338,424,2.7,-0.98,-3.8,-1.4
Virginia,Richmond County,130,5159,1.3,-1.27,3.6,5.8
Virginia,Roanoke County,7952,2688,1.2,-2.09,2.1,2.9
Virginia,Rockbridge County,1851,9501,3.3,-0.9,4,3.2
Virginia,Rockingham County,12502,7721,2,-1.78,2.9,0
Virginia,Russell County,-3260,7303,2.4,-0.57,2.9,0.4
Virginia,Scott County,-1538,4475,2,-0.54,3,-0.7
Virginia,Shenandoah County,8150,3763,1.4,-1.78,1.7,1
Virginia,Smyth County,-2425,5680,2.3,-0.8,-0.1,-1.7
Virginia,Southampton County,268,8255,3.2,0.73,6.4,-4.1
Virginia,Spotsylvania County,42638,4860,2,-2.5,0.5,0.6
Virginia,Stafford County,54203,9940,1,-4.07,3.3,0.7
Virginia,Surry County,-289,-374,5.8,1.28,5.5,7
Virginia,Sussex County,-1131,6630,-0.6,-0.52,1.7,-1.8
Virginia,Tazewell County,-3503,5094,0.9,-0.71,0.9,-1.3
Virginia,Warren County,7979,4831,1.5,-1.1,-0.5,0.2
Virginia,Washington County,3284,4422,2.5,-0.85,2.9,-0.1
Virginia,Westmoreland County,1062,2698,1.9,0.34,5.2,-0.2
Virginia,Wise County,-1537,4647,0.9,-0.7,2.6,-0.4
Virginia,Wythe County,1283,7171,1.8,-0.63,4.3,-0.3
Virginia,York County,11442,5726,0.3,-2.04,2.1,1.3
Virginia,Alexandria city,31752,12523,0.7,-1.7,1.4,2.7
Virginia,Bristol city,-577,5765,1.3,-2.43,3.3,-2.1
Virginia,Buena Vista city,-22,-6283,-2.1,-1.66,-0.2,0.2
Virginia,Charlottesville city,2970,12499,3.2,-0.63,4.7,-2.6
Virginia,Chesapeake city,41213,4359,0.1,-2.03,3.6,2.8
Virginia,Colonial Heights city,933,381,-2,-6.17,3.6,5.7
Virginia,Covington city,-772,269,0.7,-1.58,4.2,1.3
Virginia,Danville city,-7281,5015,-2.2,-3,2.7,-2.9
Virginia,Emporia city,-383,-5362,-3.6,-1.66,-0.1,4.9
Virginia,Fairfax city,2599,8970,-0.6,-3.5,3.7,2.8
Virginia,Falls Church city,4206,386,-0.7,-1.69,7.1,-1.9
Virginia,Franklin city,-170,5586,-1,-1.46,6.3,-5.5
Virginia,Fredericksburg city,9081,13700,1.2,-0.8,11,-1.3
Virginia,Galax city,-212,8978,0.7,-1.73,-2.4,-11.1
Virginia,Hampton city,-11768,2206,0.4,-1.75,3.8,2.3
Virginia,Harrisonburg city,13747,5774,2.3,-5.07,1.6,-3.7
Virginia,Hopewell city,267,2923,0.4,-4.31,4.2,0.8
Virginia,Lexington city,239,5738,-0.8,-2.69,-5.9,-9.4
Virginia,Lynchburg city,15726,4913,-3.3,-0.34,5.3,-0.4
Virginia,Manassas city,6366,2378,1.4,-4.96,1.4,-4.6
Virginia,Manassas Park city,6301,8832,3.5,-6.51,9.5,3
Virginia,Martinsville city,-2274,1137,-1.9,-2.92,0.5,0.5
Virginia,Newport News city,-762,1520,1.2,-1.97,1.3,2.9
Virginia,Norfolk city,10300,4460,0.9,-0.67,3.6,4.5
Virginia,Norton city,32,-6973,-3.2,2.06,-3.6,3.1
Virginia,Petersburg city,-1990,-2510,-1.3,-0.1,2.3,7.4
Virginia,Poquoson city,487,4013,-0.1,-1.51,5.5,0
Virginia,Portsmouth city,-5993,3239,-0.1,-1.96,3.2,2.5
Virginia,Radford city,1799,6927,1,-2.49,-0.7,6.7
Virginia,Richmond city,29242,4090,0.9,0.88,4.9,-0.1
Virginia,Roanoke city,4926,5061,-0.3,-2.38,1.3,0.7
Virginia,Salem city,1115,5162,1.1,-1.5,-1.4,0.1
Virginia,Staunton city,675,3711,-0.8,-1.06,5.3,-1.9
Virginia,Suffolk city,26560,2985,0.6,-1.22,2.1,0
Virginia,Virginia Beach city,25178,5882,1,-2.05,2.9,1.2
Virginia,Waynesboro city,2807,1135,1.4,-2.49,0.5,-2
Virginia,Williamsburg city,3033,3812,1.4,-2.79,11.9,5
Virginia,Winchester city,4347,4457,0.6,-1.96,2.8,-4.5
Washington,Adams County,3078,7302,-1.2,-3.58,0.2,-2
Washington,Asotin County,1984,5818,1.7,-1.36,3.2,0
Washington,Benton County,55696,5647,-0.2,-2.94,2.4,0.7
Washington,Chelan County,9917,6301,0.2,-2.35,3.1,1.3
Washington,Clallam County,10949,3604,2,-1.34,1.7,2.8
Washington,Clark County,129405,9570,1.8,-2.37,3.3,-0.6
Washington,Columbia County,-17,2639,2.8,-2.95,6.5,-1.9
Washington,Cowlitz County,13962,3927,1.9,-1.5,1.4,0
Washington,Douglas County,9342,7097,0.7,-2.92,1,-0.6
Washington,Ferry County,334,5596,2.6,-1.37,0.8,0.4
Washington,Franklin County,42778,12526,1.5,-2.05,1.7,-4
Washington,Garfield County,-187,9130,-3,-1.02,5.3,-4
Washington,Grant County,20460,9810,0.4,-2.38,2.3,-4.5
Washington,Grays Harbor County,5503,3584,1.9,-1.54,0.7,-0.1
Washington,Island County,11601,4326,1.7,-2.99,2.6,1.5
Washington,Jefferson County,5281,5794,4.4,-0.6,5.1,-0.7
Washington,King County,451615,15506,0.3,-3.39,5.1,0
Washington,Kitsap County,34445,8787,0.2,-1.66,3.8,0.5
Washington,Kittitas County,12843,11931,1.1,-1.75,3.1,-1.6
Washington,Klickitat County,2650,13860,1,-1.59,7.9,-4.6
Washington,Lewis County,9600,2513,1.7,-1.83,0.4,2.7
Washington,Lincoln County,395,3878,1.9,-1.75,2.6,1.6
Washington,Mason County,14305,4983,2.3,-1.54,-0.1,0.6
Washington,Okanogan County,2178,4047,0.9,-2.5,0.6,2.3
Washington,Pacific County,642,253,2.9,-2.16,0.2,1.8
Washington,Pend Oreille County,1622,10288,3.8,-0.93,2.2,-1.7
Washington,Pierce County,175944,6012,0.4,-2.33,2.6,0.6
Washington,San Juan County,2638,9545,3.8,-1.19,3.4,0.6
Washington,Skagit County,22640,4452,1.5,-1.64,2.4,2.6
Washington,Skamania County,1965,4902,2.9,-1.42,3.5,3.9
Washington,Snohomish County,195609,11720,1.1,-3.11,3.1,0.4
Washington,Spokane County,88213,4909,0.8,-1.44,1.5,1.1
Washington,Stevens County,4664,4427,2.4,-1.02,-0.6,0.5
Washington,Thurston County,73233,5183,0.6,-3.06,2.8,1.3
Washington,Wahkiakum County,440,9136,2.2,-3.97,1.8,1.7
Washington,Walla Walla County,5387,7055,0.4,-1.92,4.9,-3.1
Washington,Whatcom County,54590,7388,0.7,-2.13,2.1,0.3
Washington,Whitman County,8306,5206,0.2,-2.57,1,-0.1
Washington,Yakima County,27612,4593,0.4,-3.41,0.3,-2.8
West Virginia,Barbour County,940,6304,-0.4,-0.75,2,4.1
West Virginia,Berkeley County,39015,6623,1.7,-1.22,1,2.9
West Virginia,Boone County,-3186,-1828,1.6,-0.46,-0.3,5.1
West Virginia,Braxton County,-465,9108,2.3,-0.67,6.2,1.1
West Virginia,Brooke County,-3004,9360,1.7,-0.85,4.3,2
West Virginia,Cabell County,-1826,3324,-0.6,-0.81,2.7,2.6
West Virginia,Calhoun County,-275,9357,3.4,-0.58,2.6,-3.4
West Virginia,Clay County,-1566,3453,2.3,-0.83,0.7,1.5
West Virginia,Doddridge County,1157,14418,2.7,-0.92,6.9,-10.2
West Virginia,Fayette County,-4058,7385,1.4,-0.4,4,-1.3
West Virginia,Gilmer County,845,7469,-0.6,0.81,3.8,-5.3
West Virginia,Grant County,371,4500,3.5,-0.46,3,-0.2
West Virginia,Greenbrier County,834,6751,0.9,-1.19,3.1,-1.6
West Virginia,Hampshire County,3268,4783,4,-0.66,3.2,0.5
West Virginia,Hancock County,-3219,5069,1.5,-0.95,2.6,-1.3
West Virginia,Hardy County,1048,11226,4.1,-1.41,4.9,-0.1
West Virginia,Harrison County,-841,9124,0.5,-0.56,5,-3.9
West Virginia,Jackson County,976,325,1.4,-0.66,1.7,-3.4
West Virginia,Jefferson County,14148,6923,1.8,-1.38,2.8,1.5
West Virginia,Kanawha County,-16780,4190,0.8,-0.77,1.9,2.8
West Virginia,Lewis County,-693,6500,-0.3,-0.94,1.4,0.2
West Virginia,Lincoln County,-1283,6207,2,-0.7,1.2,-1.7
West Virginia,Logan County,-4785,2394,1.3,-0.03,-0.2,0.7
West Virginia,McDowell County,-8873,3441,0.3,-0.07,-1.4,2.3
West Virginia,Marion County,-261,10043,0,-0.82,2.8,-0.7
West Virginia,Marshall County,-4329,8054,1.3,-0.59,4.9,-2.8
West Virginia,Mason County,844,2950,1.9,-0.56,0.7,0.4
West Virginia,Mercer County,-3227,5632,0.8,-0.68,3.4,-1.4
West Virginia,Mineral County,144,4178,2.2,-0.61,-0.3,-1.3
West Virginia,Mingo County,-4126,-1675,1.5,-0.63,0.2,7.3
West Virginia,Monongalia County,23164,10457,1.6,-1.37,4,0.3
West Virginia,Monroe County,-1181,-2890,3.3,-0.79,1.2,3.9
West Virginia,Morgan County,2743,9065,3.5,-0.92,5.3,-4.7
West Virginia,Nicholas County,-1519,580,1.6,-0.59,1.7,-0.1
West Virginia,Ohio County,-5392,6108,0.5,-0.25,4.9,-2.2
West Virginia,Pendleton County,-1200,6231,2.8,-0.85,0.8,3.6
West Virginia,Pleasants County,-2,6270,1.2,1.36,3.4,2.9
West Virginia,Pocahontas County,-675,4950,2.8,-1.67,4.3,2.3
West Virginia,Preston County,4345,5920,1.3,-5.17,3.4,1.3
West Virginia,Putnam County,5203,6495,0.8,-0.74,1.1,-1.1
West Virginia,Raleigh County,-4198,4350,1.2,-0.84,3.2,0.1
West Virginia,Randolph County,523,3918,0.2,-0.72,0.1,1.2
West Virginia,Ritchie County,-569,8878,2.5,0.27,-1,-0.4
West Virginia,Roane County,-1403,10503,2,-0.92,2.3,-8.3
West Virginia,Summers County,-6,7498,2,-0.41,3.3,-2.6
West Virginia,Taylor County,841,8960,1.1,-0.84,4.1,-0.1
West Virginia,Tucker County,-406,10582,2.7,-0.84,1.1,-2.4
West Virginia,Tyler County,-797,7406,2.4,-0.54,5.3,-1.7
West Virginia,Upshur County,1061,3320,0.5,-0.6,2.9,1.9
West Virginia,Wayne County,-2750,3826,2.1,-0.67,0.3,0.6
West Virginia,Webster County,-1347,5365,2.4,1.44,2.5,3.8
West Virginia,Wetzel County,-2256,4058,1.8,-0.91,-0.8,5.7
West Virginia,Wirt County,-79,2231,1,-0.86,-3.5,2
West Virginia,Wood County,-2882,3391,1.3,-0.56,2.4,0.5
West Virginia,Wyoming County,-4498,1301,1.5,-0.43,0,4.9
Wisconsin,Adams County,1330,4118,4.9,-0.4,1.7,0.4
Wisconsin,Ashland County,-1366,3394,1.7,-1.1,1,-4
Wisconsin,Barron County,288,6656,2,-1.16,1.9,-0.4
Wisconsin,Bayfield County,-5,6934,3.4,-1.29,4.2,-1.3
Wisconsin,Brown County,35274,4222,1,-2.12,3.9,1
Wisconsin,Buffalo County,-637,9451,2.9,-0.79,2.4,1.2
Wisconsin,Burnett County,-322,6265,3.7,-0.42,2.5,-3.9
Wisconsin,Calumet County,9436,8977,2.3,-1.24,3.3,0.4
Wisconsin,Chippewa County,8618,6568,1.4,-0.75,2.7,0
Wisconsin,Clark County,1122,6354,0.4,-1.23,0.1,0.4
Wisconsin,Columbia County,4780,7383,1.7,-1.31,2.7,-0.4
Wisconsin,Crawford County,-1029,7845,2.3,-1.21,0.9,0.1
Wisconsin,Dane County,109890,7112,0.5,-1.72,4.6,0.8
Wisconsin,Dodge County,1889,3467,2.5,-1.3,0.9,1
Wisconsin,Door County,-478,8719,3.6,-1,5.2,0.7
Wisconsin,Douglas County,-3,7603,1.5,-0.55,1.9,1.4
Wisconsin,Dunn County,4835,6229,0.9,-0.93,2.8,-2.5
Wisconsin,Eau Claire County,10529,6332,1.2,-1.47,0.1,-0.2
Wisconsin,Florence County,-717,7647,4.6,1.61,4,-6.2
Wisconsin,Fond du Lac County,5252,6249,1.4,-1.59,4.9,-0.7
Wisconsin,Forest County,-1054,5729,2.8,-2.47,2.5,-1.4
Wisconsin,Grant County,2402,6633,-0.9,-1.04,2.3,2
Wisconsin,Green County,3204,7521,1.9,-0.76,4.4,-0.1
Wisconsin,Green Lake County,-345,2652,1.9,-1.45,2,1.1
Wisconsin,Iowa County,935,5280,2,-1.06,2.2,1.8
Wisconsin,Iron County,-1190,4237,3.9,-1.67,1.4,-0.5
Wisconsin,Jackson County,1429,7917,1.8,-1.58,-1,-3.4
Wisconsin,Jefferson County,10811,4446,2.2,-0.77,1.2,0.8
Wisconsin,Juneau County,2260,3153,2.2,-0.84,1.2,3.3
Wisconsin,Kenosha County,18944,2839,1.8,-1.66,2.6,2.8
Wisconsin,Kewaunee County,258,6168,2.7,-0.95,4.6,1
Wisconsin,La Crosse County,11154,4799,0.3,-0.81,4.2,0.9
Wisconsin,Lafayette County,604,7745,0.5,-1.05,2,1.3
Wisconsin,Langlade County,-1580,3088,2.7,-1.22,3.7,3.8
Wisconsin,Lincoln County,-1803,7578,2.9,-0.92,2.6,-0.8
Wisconsin,Manitowoc County,-3712,1699,2.1,-1.07,2.2,1.3
Wisconsin,Marathon County,9898,3038,1.9,-1.17,3.7,1.6
Wisconsin,Marinette County,-3074,5260,2.9,-0.79,0.6,-0.4
Wisconsin,Marquette County,-524,4040,2.8,-1.76,0.8,0.9
Wisconsin,Menominee County,53,7004,-2.7,-1.81,5.4,4.2
Wisconsin,Milwaukee County,11921,3569,0.9,-2.11,3.4,1.3
Wisconsin,Monroe County,4726,9146,1.2,-1.18,3.1,-1.5
Wisconsin,Oconto County,1919,9129,3.3,-0.72,3.6,-2.7
Wisconsin,Oneida County,-1522,7088,3.4,-0.85,5.1,-0.9
Wisconsin,Outagamie County,25088,5609,1.2,-1.54,2.5,0.1
Wisconsin,Ozaukee County,6112,5530,1.5,-1.31,4.6,1.4
Wisconsin,Pepin County,41,3024,3.2,-1.15,1.9,3.6
Wisconsin,Pierce County,5097,6591,2.4,-1.11,2.3,0.4
Wisconsin,Polk County,2131,3745,2.7,-0.83,1.4,0.3
Wisconsin,Portage County,3292,3164,1,-1,4.4,1
Wisconsin,Price County,-2380,4654,3.9,-1.9,1.7,0.1
Wisconsin,Racine County,7240,4479,1.7,-1.69,1.3,0.4
Wisconsin,Richland County,-408,4334,2.2,-0.89,4.4,2.1
Wisconsin,Rock County,10002,3694,1.8,-1.17,1.6,1.9
Wisconsin,Rusk County,-1196,3578,3.5,-1.64,0,-1.2
Wisconsin,St. Croix County,25548,10322,2.1,-0.47,1.5,-1.6
Wisconsin,Sauk County,8756,4057,1.4,-1.17,3.4,1.9
Wisconsin,Sawyer County,222,6474,3.5,-1.58,1.5,-2.4
Wisconsin,Shawano County,271,5910,2.7,-0.97,1.4,-0.4
Wisconsin,Sheboygan County,2698,4987,1.9,-1.89,3.3,-0.2
Wisconsin,Taylor County,641,5332,1.7,-0.8,0.8,-1.4
Wisconsin,Trempealeau County,2462,7427,-0.2,-2.48,2.6,-2.5
Wisconsin,Vernon County,2703,6364,1.1,-0.68,2.8,3
Wisconsin,Vilas County,650,1089,3.6,-1.53,2.1,3.4
Wisconsin,Walworth County,9323,3914,1.9,-1.3,3.4,0.7
Wisconsin,Washburn County,-278,4951,3.7,-1.14,3.3,-0.1
Wisconsin,Washington County,17608,8587,2.6,-1.05,3.7,0.1
Wisconsin,Waukesha County,39854,6076,1.8,-1.45,3.7,0.6
Wisconsin,Waupaca County,-506,7195,2.3,-1.08,2.4,0.4
Wisconsin,Waushara County,1215,5872,3.4,-1.54,1.9,-2
Wisconsin,Winnebago County,13651,4154,0.6,-1.41,3.6,1.7
Wisconsin,Wood County,-2429,4399,1.8,-1.17,1.9,2.7
Wyoming,Albany County,6318,2926,0.7,-1.91,2.4,1.5
Wyoming,Big Horn County,445,3446,-0.9,-1.24,-1.1,4.1
Wyoming,Campbell County,12544,3602,1.4,-1.23,0.9,2.5
Wyoming,Carbon County,-336,1079,-1.5,-2.09,3,5.1
Wyoming,Converse County,1757,8177,0.3,-0.04,0.6,0.3
Wyoming,Crook County,1523,17054,-1.8,-1.43,-2.1,-2.7
Wyoming,Fremont County,3999,8616,-0.4,-1.38,0.5,-0.3
Wyoming,Goshen County,840,5832,0.1,-1.68,4.8,0.1
Wyoming,Hot Springs County,-186,5934,0.8,-0.15,2.3,3.4
Wyoming,Johnson County,1401,6777,-1,-2.67,1.5,1.7
Wyoming,Laramie County,16720,10055,0,-1.71,5.8,0.8
Wyoming,Lincoln County,4692,5962,1.6,-0.96,1.2,1.2
Wyoming,Natrona County,13014,8464,-0.7,-2.1,1.9,1.5
Wyoming,Niobrara County,-10,-9020,-4.8,-5.97,-1.4,3.4
Wyoming,Park County,3782,14191,0.3,-1.83,4.5,-2
Wyoming,Platte County,-245,4433,0.3,-2.02,5.3,0.2
Wyoming,Sheridan County,3650,8314,-1,-1.52,8.2,-1.7
Wyoming,Sublette County,3879,14764,-2,-1.17,2.6,3.2
Wyoming,Sweetwater County,5921,1255,0.9,-1.26,5.1,3.8
Wyoming,Teton County,5014,9778,3.3,-0.71,4.4,-1.4
Wyoming,Uinta County,753,-3674,0.9,-0.84,0,2.8
Wyoming,Washakie County,-225,2983,1.2,-1.71,-3.5,7.2
Wyoming,Weston County,283,5752,-0.1,-2.16,1.9,6.5
