DATE,PRCP,TMAX,TMIN,year,month,day
1950-11-01,0.64,50,42,1950,11,1
1950-11-02,0.05,54,43,1950,11,2
1950-11-03,0,64,54,1950,11,3
1950-11-04,0.08,57,46,1950,11,4
1950-11-05,0,49,43,1950,11,5
1950-11-06,0.18,51,41,1950,11,6
1950-11-07,0,46,39,1950,11,7
1950-11-08,0,47,35,1950,11,8
1950-11-09,0,53,32,1950,11,9
1950-11-10,0,47,35,1950,11,10
1950-11-11,0,44,34,1950,11,11
1950-11-12,0,48,29,1950,11,12
1950-11-13,0.11,41,27,1950,11,13
1950-11-14,0.01,41,32,1950,11,14
1950-11-15,0.37,46,36,1950,11,15
1950-11-16,0.27,44,37,1950,11,16
1950-11-17,0.15,40,34,1950,11,17
1950-11-18,0,43,29,1950,11,18
1950-11-19,0.47,43,25,1950,11,19
1950-11-20,0.88,52,40,1950,11,20
1950-11-21,0.27,53,42,1950,11,21
1950-11-22,0.47,48,40,1950,11,22
1950-11-23,1.13,52,41,1950,11,23
1950-11-24,0.21,55,46,1950,11,24
1950-11-25,0.31,57,46,1950,11,25
1950-11-26,0.5,60,49,1950,11,26
1950-11-27,0.62,51,44,1950,11,27
1950-11-28,0.09,51,41,1950,11,28
1950-11-29,0,41,36,1950,11,29
1950-11-30,1.17,37,32,1950,11,30
1950-12-01,0.14,37,30,1950,12,1
1950-12-02,0.06,44,36,1950,12,2
1950-12-03,0.25,41,37,1950,12,3
1950-12-04,0.06,42,36,1950,12,4
1950-12-05,0.67,45,39,1950,12,5
1950-12-06,0.63,52,41,1950,12,6
1950-12-07,0.13,46,41,1950,12,7
1950-12-08,0.02,53,37,1950,12,8
1950-12-09,0.5,52,47,1950,12,9
1950-12-10,0,58,45,1950,12,10
1950-12-11,0.22,53,43,1950,12,11
1950-12-12,0,50,37,1950,12,12
1950-12-13,0,43,33,1950,12,13
1950-12-14,0.22,47,38,1950,12,14
1950-12-15,0.39,50,41,1950,12,15
1950-12-16,0.28,50,43,1950,12,16
1950-12-17,0.09,53,42,1950,12,17
1950-12-18,0.06,47,40,1950,12,18
1950-12-19,0.21,55,43,1950,12,19
1950-12-20,0.39,52,44,1950,12,20
1950-12-21,0.08,53,45,1950,12,21
1950-12-22,0.61,54,46,1950,12,22
1950-12-23,0.8,58,52,1950,12,23
1950-12-24,0.09,55,48,1950,12,24
1950-12-25,0,48,41,1950,12,25
1950-12-26,0.16,46,38,1950,12,26
1950-12-27,0.14,46,41,1950,12,27
1950-12-28,0,47,41,1950,12,28
1950-12-29,0.06,52,44,1950,12,29
1950-12-30,0.88,51,31,1950,12,30
1950-12-31,0,43,33,1950,12,31
1951-01-01,0.23,45,37,1951,1,1
1951-01-02,0.98,46,39,1951,1,2
1951-01-03,0.1,42,36,1951,1,3
1951-01-04,0.17,40,35,1951,1,4
1951-01-05,0.03,43,31,1951,1,5
1951-01-06,0,45,31,1951,1,6
1951-01-07,0.03,40,30,1951,1,7
1951-01-08,0,46,32,1951,1,8
1951-01-09,0,44,32,1951,1,9
1951-01-10,0.17,45,39,1951,1,10
1951-01-11,0.02,47,36,1951,1,11
1951-01-12,0.03,44,40,1951,1,12
1951-01-13,0.08,46,40,1951,1,13
1951-01-14,0.68,44,35,1951,1,14
1951-01-15,0.47,48,32,1951,1,15
1951-01-16,0.37,42,32,1951,1,16
1951-01-17,0.03,42,32,1951,1,17
1951-01-18,0.32,40,32,1951,1,18
1951-01-19,0.19,40,32,1951,1,19
1951-01-20,0.56,42,32,1951,1,20
1951-01-21,1.13,43,34,1951,1,21
1951-01-22,0.04,44,34,1951,1,22
1951-01-23,0.19,41,36,1951,1,23
1951-01-24,0.47,54,39,1951,1,24
1951-01-25,0.51,53,42,1951,1,25
1951-01-26,0,43,33,1951,1,26
1951-01-27,0,33,19,1951,1,27
1951-01-28,0,27,15,1951,1,28
1951-01-29,0,32,15,1951,1,29
1951-01-30,0,33,11,1951,1,30
1951-01-31,0,33,19,1951,1,31
1951-02-01,0.64,40,28,1951,2,1
1951-02-02,0.49,47,36,1951,2,2
1951-02-03,0.3,45,37,1951,2,3
1951-02-04,0,48,35,1951,2,4
1951-02-05,0,45,31,1951,2,5
1951-02-06,0.38,41,31,1951,2,6
1951-02-07,0.82,52,41,1951,2,7
1951-02-08,1.45,54,46,1951,2,8
1951-02-09,2.98,57,49,1951,2,9
1951-02-10,0.46,57,47,1951,2,10
1951-02-11,0.14,48,34,1951,2,11
1951-02-12,0,46,31,1951,2,12
1951-02-13,0,49,30,1951,2,13
1951-02-14,0,53,32,1951,2,14
1951-02-15,0.05,46,35,1951,2,15
1951-02-16,0,48,31,1951,2,16
1951-02-17,0.49,41,37,1951,2,17
1951-02-18,0,43,36,1951,2,18
1951-02-19,0.46,44,37,1951,2,19
1951-02-20,0.04,49,37,1951,2,20
1951-02-21,0,47,36,1951,2,21
1951-02-22,0,47,34,1951,2,22
1951-02-23,0,47,31,1951,2,23
1951-02-24,0.01,42,32,1951,2,24
1951-02-25,0,42,29,1951,2,25
1951-02-26,0,44,2,1951,2,26
1951-02-27,0,44,25,1951,2,27
1951-02-28,0.05,43,24,1951,2,28
1951-03-01,0.07,42,28,1951,3,1
1951-03-02,0,42,24,1951,3,2
1951-03-03,0.3,38,31,1951,3,3
1951-03-04,0.14,38,28,1951,3,4
1951-03-05,0.17,33,25,1951,3,5
1951-03-06,0.16,35,26,1951,3,6
1951-03-07,0.08,37,26,1951,3,7
1951-03-08,0.26,32,28,1951,3,8
1951-03-09,0.02,35,28,1951,3,9
1951-03-10,0.04,39,25,1951,3,10
1951-03-11,0.5,43,28,1951,3,11
1951-03-12,0.65,45,35,1951,3,12
1951-03-13,0.01,48,37,1951,3,13
1951-03-14,0.01,49,39,1951,3,14
1951-03-15,0.5,49,35,1951,3,15
1951-03-16,0,48,30,1951,3,16
1951-03-17,0,48,27,1951,3,17
1951-03-18,0,55,31,1951,3,18
1951-03-19,0,63,36,1951,3,19
1951-03-20,0.02,56,41,1951,3,20
1951-03-21,0.11,45,38,1951,3,21
1951-03-22,0,46,35,1951,3,22
1951-03-23,0,51,31,1951,3,23
1951-03-24,0,59,32,1951,3,24
1951-03-25,0.09,48,42,1951,3,25
1951-03-26,0.12,51,37,1951,3,26
1951-03-27,0,53,32,1951,3,27
1951-03-28,0,58,36,1951,3,28
1951-03-29,0.1,52,42,1951,3,29
1951-03-30,0.41,47,35,1951,3,30
1951-03-31,0,53,33,1951,3,31
1951-04-01,0,62,33,1951,4,1
1951-04-02,0,65,36,1951,4,2
1951-04-03,0,67,36,1951,4,3
1951-04-04,0,57,38,1951,4,4
1951-04-05,0,56,33,1951,4,5
1951-04-06,0,64,34,1951,4,6
1951-04-07,0,52,38,1951,4,7
1951-04-08,0,52,35,1951,4,8
1951-04-09,0,55,39,1951,4,9
1951-04-10,0,64,39,1951,4,10
1951-04-11,0,73,44,1951,4,11
1951-04-12,0,77,38,1951,4,12
1951-04-13,0,50,42,1951,4,13
1951-04-14,0,67,36,1951,4,14
1951-04-15,0,72,42,1951,4,15
1951-04-16,0,72,38,1951,4,16
1951-04-17,0,58,42,1951,4,17
1951-04-18,0.04,54,44,1951,4,18
1951-04-19,0,51,37,1951,4,19
1951-04-20,0,56,35,1951,4,20
1951-04-21,0,61,29,1951,4,21
1951-04-22,0,62,40,1951,4,22
1951-04-23,0,65,37,1951,4,23
1951-04-24,0,69,33,1951,4,24
1951-04-25,0,65,39,1951,4,25
1951-04-26,0,67,44,1951,4,26
1951-04-27,0.54,50,44,1951,4,27
1951-04-28,0.07,59,39,1951,4,28
1951-04-29,0,54,36,1951,4,29
1951-04-30,0,56,40,1951,4,30
1951-05-01,0,59,32,1951,5,1
1951-05-02,0,64,37,1951,5,2
1951-05-03,0,72,46,1951,5,3
1951-05-04,0.24,58,49,1951,5,4
1951-05-05,0,69,42,1951,5,5
1951-05-06,0.08,58,49,1951,5,6
1951-05-07,0.02,53,48,1951,5,7
1951-05-08,0,64,48,1951,5,8
1951-05-09,0,74,43,1951,5,9
1951-05-10,0.2,67,51,1951,5,10
1951-05-11,0.44,57,44,1951,5,11
1951-05-12,0.01,60,40,1951,5,12
1951-05-13,0.01,64,42,1951,5,13
1951-05-14,0,61,46,1951,5,14
1951-05-15,0,69,42,1951,5,15
1951-05-16,0,74,46,1951,5,16
1951-05-17,0.05,63,47,1951,5,17
1951-05-18,0,61,45,1951,5,18
1951-05-19,0,66,43,1951,5,19
1951-05-20,0,68,44,1951,5,20
1951-05-21,0,77,43,1951,5,21
1951-05-22,0.03,81,48,1951,5,22
1951-05-23,0.14,63,50,1951,5,23
1951-05-24,0.26,57,48,1951,5,24
1951-05-25,0,62,45,1951,5,25
1951-05-26,0,65,44,1951,5,26
1951-05-27,0,62,44,1951,5,27
1951-05-28,0.13,59,40,1951,5,28
1951-05-29,0,60,35,1951,5,29
1951-05-30,0,67,36,1951,5,30
1951-05-31,0,69,39,1951,5,31
1951-06-01,0,71,40,1951,6,1
1951-06-02,0,74,40,1951,6,2
1951-06-03,0,64,48,1951,6,3
1951-06-04,0.01,56,49,1951,6,4
1951-06-05,0,64,50,1951,6,5
1951-06-06,0.01,63,50,1951,6,6
1951-06-07,0.04,61,49,1951,6,7
1951-06-08,0,66,45,1951,6,8
1951-06-09,0,73,47,1951,6,9
1951-06-10,0,70,46,1951,6,10
1951-06-11,0,63,52,1951,6,11
1951-06-12,0.07,71,54,1951,6,12
1951-06-13,0,70,57,1951,6,13
1951-06-14,0,78,57,1951,6,14
1951-06-15,0,74,52,1951,6,15
1951-06-16,0,75,45,1951,6,16
1951-06-17,0,72,47,1951,6,17
1951-06-18,0,72,46,1951,6,18
1951-06-19,0,71,43,1951,6,19
1951-06-20,0,78,49,1951,6,20
1951-06-21,0,83,46,1951,6,21
1951-06-22,0,76,48,1951,6,22
1951-06-23,0,70,50,1951,6,23
1951-06-24,0,74,51,1951,6,24
1951-06-25,0,84,49,1951,6,25
1951-06-26,0,74,51,1951,6,26
1951-06-27,0,81,48,1951,6,27
1951-06-28,0,87,51,1951,6,28
1951-06-29,0,92,55,1951,6,29
1951-06-30,0,90,54,1951,6,30
1951-07-01,0,73,53,1951,7,1
1951-07-02,0,79,53,1951,7,2
1951-07-03,0,67,53,1951,7,3
1951-07-04,0,65,52,1951,7,4
1951-07-05,0.25,67,47,1951,7,5
1951-07-06,0.06,70,51,1951,7,6
1951-07-07,0,74,48,1951,7,7
1951-07-08,0,73,54,1951,7,8
1951-07-09,0,73,53,1951,7,9
1951-07-10,0,84,53,1951,7,10
1951-07-11,0,95,58,1951,7,11
1951-07-12,0,96,58,1951,7,12
1951-07-13,0,73,56,1951,7,13
1951-07-14,0,78,54,1951,7,14
1951-07-15,0,81,55,1951,7,15
1951-07-16,0,83,54,1951,7,16
1951-07-17,0,76,55,1951,7,17
1951-07-18,0,76,54,1951,7,18
1951-07-19,0,74,50,1951,7,19
1951-07-20,0,74,53,1951,7,20
1951-07-21,0,79,48,1951,7,21
1951-07-22,0,82,52,1951,7,22
1951-07-23,0,80,50,1951,7,23
1951-07-24,0,72,54,1951,7,24
1951-07-25,0,66,55,1951,7,25
1951-07-26,0,72,55,1951,7,26
1951-07-27,0,78,47,1951,7,27
1951-07-28,0,73,51,1951,7,28
1951-07-29,0,75,51,1951,7,29
1951-07-30,0,79,48,1951,7,30
1951-07-31,0,80,48,1951,7,31
1951-08-01,0,78,51,1951,8,1
1951-08-02,0,76,51,1951,8,2
1951-08-03,0,70,53,1951,8,3
1951-08-04,0,75,52,1951,8,4
1951-08-05,0,75,50,1951,8,5
1951-08-06,0,78,50,1951,8,6
1951-08-07,0,80,49,1951,8,7
1951-08-08,0,72,52,1951,8,8
1951-08-09,0,66,55,1951,8,9
1951-08-10,0,63,55,1951,8,10
1951-08-11,0,69,53,1951,8,11
1951-08-12,0,73,55,1951,8,12
1951-08-13,0,73,52,1951,8,13
1951-08-14,0,79,47,1951,8,14
1951-08-15,0,79,51,1951,8,15
1951-08-16,0,77,54,1951,8,16
1951-08-17,0,77,45,1951,8,17
1951-08-18,0,79,47,1951,8,18
1951-08-19,0,81,48,1951,8,19
1951-08-20,0,83,55,1951,8,20
1951-08-21,0,85,51,1951,8,21
1951-08-22,0,73,50,1951,8,22
1951-08-23,0,71,48,1951,8,23
1951-08-24,0,76,45,1951,8,24
1951-08-25,0,71,47,1951,8,25
1951-08-26,0,71,47,1951,8,26
1951-08-27,0.76,64,47,1951,8,27
1951-08-28,0.2,57,48,1951,8,28
1951-08-29,0.01,66,44,1951,8,29
1951-08-30,0.05,64,50,1951,8,30
1951-08-31,0,70,47,1951,8,31
1951-09-01,0,66,47,1951,9,1
1951-09-02,0,68,47,1951,9,2
1951-09-03,0,79,50,1951,9,3
1951-09-04,0,82,54,1951,9,4
1951-09-05,0,76,50,1951,9,5
1951-09-06,0,67,50,1951,9,6
1951-09-07,0.19,65,53,1951,9,7
1951-09-08,0,68,54,1951,9,8
1951-09-09,0,72,45,1951,9,9
1951-09-10,0.03,65,51,1951,9,10
1951-09-11,0,67,48,1951,9,11
1951-09-12,0,70,45,1951,9,12
1951-09-13,0,77,50,1951,9,13
1951-09-14,0,87,56,1951,9,14
1951-09-15,0,87,47,1951,9,15
1951-09-16,0,78,50,1951,9,16
1951-09-17,0,73,49,1951,9,17
1951-09-18,0,65,48,1951,9,18
1951-09-19,0.01,69,45,1951,9,19
1951-09-20,0,74,46,1951,9,20
1951-09-21,0,75,43,1951,9,21
1951-09-22,0,69,43,1951,9,22
1951-09-23,0,61,47,1951,9,23
1951-09-24,0.32,57,51,1951,9,24
1951-09-25,0.06,60,44,1951,9,25
1951-09-26,0,60,40,1951,9,26
1951-09-27,0.24,57,46,1951,9,27
1951-09-28,0.1,63,51,1951,9,28
1951-09-29,0.92,64,54,1951,9,29
1951-09-30,0.16,63,54,1951,9,30
1951-10-01,0.38,69,53,1951,10,1
1951-10-02,0.67,60,53,1951,10,2
1951-10-03,0.13,62,47,1951,10,3
1951-10-04,0,62,42,1951,10,4
1951-10-05,0.02,59,44,1951,10,5
1951-10-06,0.14,63,53,1951,10,6
1951-10-07,0,75,51,1951,10,7
1951-10-08,0,80,53,1951,10,8
1951-10-09,0,69,49,1951,10,9
1951-10-10,0.05,58,49,1951,10,10
1951-10-11,0.08,64,50,1951,10,11
1951-10-12,0.05,59,50,1951,10,12
1951-10-13,0.19,60,50,1951,10,13
1951-10-14,0.24,58,42,1951,10,14
1951-10-15,0.93,49,40,1951,10,15
1951-10-16,0.04,54,39,1951,10,16
1951-10-17,0.3,47,38,1951,10,17
1951-10-18,0.45,59,44,1951,10,18
1951-10-19,0.77,59,50,1951,10,19
1951-10-20,0.06,55,44,1951,10,20
1951-10-21,0.27,48,42,1951,10,21
1951-10-22,0.43,50,39,1951,10,22
1951-10-23,0.01,52,45,1951,10,23
1951-10-24,0.02,55,42,1951,10,24
1951-10-25,0,54,40,1951,10,25
1951-10-26,0,54,33,1951,10,26
1951-10-27,0,57,34,1951,10,27
1951-10-28,0.28,55,37,1951,10,28
1951-10-29,0.36,49,36,1951,10,29
1951-10-30,0,49,32,1951,10,30
1951-10-31,0,49,35,1951,10,31
1951-11-01,0,53,32,1951,11,1
1951-11-02,0,54,34,1951,11,2
1951-11-03,0.59,57,42,1951,11,3
1951-11-04,0,54,41,1951,11,4
1951-11-05,0,57,37,1951,11,5
1951-11-06,0.05,53,41,1951,11,6
1951-11-07,0.01,56,44,1951,11,7
1951-11-08,0,53,42,1951,11,8
1951-11-09,0.65,50,44,1951,11,9
1951-11-10,0.34,55,44,1951,11,10
1951-11-11,0.81,49,44,1951,11,11
1951-11-12,0.13,51,43,1951,11,12
1951-11-13,0.14,46,38,1951,11,13
1951-11-14,0.03,45,32,1951,11,14
1951-11-15,0,46,32,1951,11,15
1951-11-16,0,50,32,1951,11,16
1951-11-17,0,54,41,1951,11,17
1951-11-18,0,53,43,1951,11,18
1951-11-19,0.06,53,40,1951,11,19
1951-11-20,0.08,4,39,1951,11,20
1951-11-21,0,46,33,1951,11,21
1951-11-22,0,43,29,1951,11,22
1951-11-23,0,41,28,1951,11,23
1951-11-24,0.06,39,28,1951,11,24
1951-11-25,0.52,52,39,1951,11,25
1951-11-26,0.25,53,42,1951,11,26
1951-11-27,0.31,54,41,1951,11,27
1951-11-28,0.54,48,40,1951,11,28
1951-11-29,0.24,51,41,1951,11,29
1951-11-30,0.63,57,42,1951,11,30
1951-12-01,0.15,49,36,1951,12,1
1951-12-02,0.04,48,36,1951,12,2
1951-12-03,0.3,48,39,1951,12,3
1951-12-04,0.59,46,37,1951,12,4
1951-12-05,0.08,42,34,1951,12,5
1951-12-06,0.01,42,28,1951,12,6
1951-12-07,0,38,26,1951,12,7
1951-12-08,0,42,31,1951,12,8
1951-12-09,0,40,29,1951,12,9
1951-12-10,0.02,47,36,1951,12,10
1951-12-11,0,45,41,1951,12,11
1951-12-12,0,47,30,1951,12,12
1951-12-13,0,43,29,1951,12,13
1951-12-14,0,41,29,1951,12,14
1951-12-15,0.37,44,37,1951,12,15
1951-12-16,0.01,46,40,1951,12,16
1951-12-17,0.44,43,35,1951,12,17
1951-12-18,0.47,44,33,1951,12,18
1951-12-19,0.04,35,28,1951,12,19
1951-12-20,0.12,35,28,1951,12,20
1951-12-21,0.56,48,34,1951,12,21
1951-12-22,0,45,32,1951,12,22
1951-12-23,0,38,26,1951,12,23
1951-12-24,0,35,25,1951,12,24
1951-12-25,0,40,25,1951,12,25
1951-12-26,0.13,40,31,1951,12,26
1951-12-27,0.01,40,31,1951,12,27
1951-12-28,0.22,42,32,1951,12,28
1951-12-29,0.27,40,32,1951,12,29
1951-12-30,0.09,33,22,1951,12,30
1951-12-31,0,25,16,1951,12,31
1952-01-01,0,28,10,1952,1,1
1952-01-02,0,35,20,1952,1,2
1952-01-03,0.24,31,17,1952,1,3
1952-01-04,0.06,35,27,1952,1,4
1952-01-05,0.17,37,32,1952,1,5
1952-01-06,0.08,35,31,1952,1,6
1952-01-07,0.09,36,32,1952,1,7
1952-01-08,0,42,34,1952,1,8
1952-01-09,0.21,43,36,1952,1,9
1952-01-10,0.12,41,34,1952,1,10
1952-01-11,0.17,40,32,1952,1,11
1952-01-12,0,41,28,1952,1,12
1952-01-13,0,39,25,1952,1,13
1952-01-14,0.05,40,31,1952,1,14
1952-01-15,0,44,32,1952,1,15
1952-01-16,0,40,28,1952,1,16
1952-01-17,0,38,27,1952,1,17
1952-01-18,0.12,43,33,1952,1,18
1952-01-19,0.04,44,36,1952,1,19
1952-01-20,0.19,38,33,1952,1,20
1952-01-21,0.02,35,28,1952,1,21
1952-01-22,0.03,34,30,1952,1,22
1952-01-23,0.7,37,30,1952,1,23
1952-01-24,0.29,46,34,1952,1,24
1952-01-25,0.25,51,35,1952,1,25
1952-01-26,0.04,49,39,1952,1,26
1952-01-27,0,58,38,1952,1,27
1952-01-28,0.02,53,34,1952,1,28
1952-01-29,0.57,53,37,1952,1,29
1952-01-30,1,51,44,1952,1,30
1952-01-31,0.43,51,42,1952,1,31
1952-02-01,0.1,50,42,1952,2,1
1952-02-02,0.11,49,41,1952,2,2
1952-02-03,0.74,50,41,1952,2,3
1952-02-04,0.23,51,38,1952,2,4
1952-02-05,0,50,33,1952,2,5
1952-02-06,0,51,37,1952,2,6
1952-02-07,0,47,40,1952,2,7
1952-02-08,0,51,37,1952,2,8
1952-02-09,0.24,51,40,1952,2,9
1952-02-10,0,60,40,1952,2,10
1952-02-11,0.28,50,37,1952,2,11
1952-02-12,0,43,32,1952,2,12
1952-02-13,0,45,28,1952,2,13
1952-02-14,0.08,44,37,1952,2,14
1952-02-15,0.06,41,34,1952,2,15
1952-02-16,0.01,41,30,1952,2,16
1952-02-17,0,42,30,1952,2,17
1952-02-18,0,44,31,1952,2,18
1952-02-19,0.01,38,31,1952,2,19
1952-02-20,0,39,28,1952,2,20
1952-02-21,0,43,27,1952,2,21
1952-02-22,0,44,33,1952,2,22
1952-02-23,0.02,49,37,1952,2,23
1952-02-24,0.14,50,38,1952,2,24
1952-02-25,0.37,50,41,1952,2,25
1952-02-26,0,44,33,1952,2,26
1952-02-27,0,46,31,1952,2,27
1952-02-28,0,44,26,1952,2,28
1952-02-29,0.07,44,33,1952,2,29
1952-03-01,0,45,28,1952,3,1
1952-03-02,0,45,31,1952,3,2
1952-03-03,0.32,45,37,1952,3,3
1952-03-04,0.03,43,38,1952,3,4
1952-03-05,0.11,47,32,1952,3,5
1952-03-06,0,54,41,1952,3,6
1952-03-07,0,54,35,1952,3,7
1952-03-08,0.01,55,33,1952,3,8
1952-03-09,0.68,47,41,1952,3,9
1952-03-10,0.59,44,39,1952,3,10
1952-03-11,0.02,47,34,1952,3,11
1952-03-12,0.19,45,34,1952,3,12
1952-03-13,0.03,45,36,1952,3,13
1952-03-14,0,55,39,1952,3,14
1952-03-15,0,57,35,1952,3,15
1952-03-16,0,52,29,1952,3,16
1952-03-17,0.26,46,36,1952,3,17
1952-03-18,0.01,46,31,1952,3,18
1952-03-19,0.13,45,32,1952,3,19
1952-03-20,0.05,47,35,1952,3,20
1952-03-21,0,49,29,1952,3,21
1952-03-22,0.01,56,28,1952,3,22
1952-03-23,0.48,49,42,1952,3,23
1952-03-24,0.09,51,45,1952,3,24
1952-03-25,0.02,53,44,1952,3,25
1952-03-26,0,51,43,1952,3,26
1952-03-27,0,58,43,1952,3,27
1952-03-28,0.13,45,39,1952,3,28
1952-03-29,0.17,46,38,1952,3,29
1952-03-30,0.19,46,32,1952,3,30
1952-03-31,0,46,31,1952,3,31
1952-04-01,0.05,53,37,1952,4,1
1952-04-02,0.26,50,38,1952,4,2
1952-04-03,0.01,53,38,1952,4,3
1952-04-04,0,70,40,1952,4,4
1952-04-05,0,68,40,1952,4,5
1952-04-06,0,51,34,1952,4,6
1952-04-07,0,51,29,1952,4,7
1952-04-08,0,55,29,1952,4,8
1952-04-09,0,62,38,1952,4,9
1952-04-10,0,62,38,1952,4,10
1952-04-11,0,55,44,1952,4,11
1952-04-12,0,64,37,1952,4,12
1952-04-13,0.38,51,45,1952,4,13
1952-04-14,0.02,56,42,1952,4,14
1952-04-15,0,60,35,1952,4,15
1952-04-16,0,68,36,1952,4,16
1952-04-17,0,70,41,1952,4,17
1952-04-18,0,69,42,1952,4,18
1952-04-19,0.02,49,42,1952,4,19
1952-04-20,0,59,33,1952,4,20
1952-04-21,0,65,33,1952,4,21
1952-04-22,0,56,41,1952,4,22
1952-04-23,0,67,34,1952,4,23
1952-04-24,0,64,40,1952,4,24
1952-04-25,0,63,41,1952,4,25
1952-04-26,0,57,46,1952,4,26
1952-04-27,0.7,53,43,1952,4,27
1952-04-28,0.06,49,34,1952,4,28
1952-04-29,0.09,58,31,1952,4,29
1952-04-30,0.44,57,41,1952,4,30
1952-05-01,0.06,53,37,1952,5,1
1952-05-02,0.12,59,33,1952,5,2
1952-05-03,0,56,38,1952,5,3
1952-05-04,0,56,34,1952,5,4
1952-05-05,0,55,37,1952,5,5
1952-05-06,0,62,42,1952,5,6
1952-05-07,0,66,43,1952,5,7
1952-05-08,0.03,54,45,1952,5,8
1952-05-09,0,65,44,1952,5,9
1952-05-10,0,67,48,1952,5,10
1952-05-11,0.06,66,49,1952,5,11
1952-05-12,0.04,70,44,1952,5,12
1952-05-13,0.09,60,46,1952,5,13
1952-05-14,0,58,44,1952,5,14
1952-05-15,0,64,44,1952,5,15
1952-05-16,0,80,46,1952,5,16
1952-05-17,0,80,49,1952,5,17
1952-05-18,0,67,49,1952,5,18
1952-05-19,0.21,60,48,1952,5,19
1952-05-20,0.1,58,49,1952,5,20
1952-05-21,0.24,60,48,1952,5,21
1952-05-22,0,65,44,1952,5,22
1952-05-23,0,67,45,1952,5,23
1952-05-24,0,71,44,1952,5,24
1952-05-25,0,65,46,1952,5,25
1952-05-26,0,74,40,1952,5,26
1952-05-27,0,80,49,1952,5,27
1952-05-28,0.04,60,48,1952,5,28
1952-05-29,0,62,45,1952,5,29
1952-05-30,0,64,42,1952,5,30
1952-05-31,0,58,46,1952,5,31
1952-06-01,0,65,44,1952,6,1
1952-06-02,0,72,47,1952,6,2
1952-06-03,0.06,62,46,1952,6,3
1952-06-04,0.02,71,54,1952,6,4
1952-06-05,0.02,64,49,1952,6,5
1952-06-06,0.01,67,49,1952,6,6
1952-06-07,0,70,45,1952,6,7
1952-06-08,0,73,45,1952,6,8
1952-06-09,0,71,48,1952,6,9
1952-06-10,0,61,45,1952,6,10
1952-06-11,0.32,51,40,1952,6,11
1952-06-12,0,62,38,1952,6,12
1952-06-13,0,66,42,1952,6,13
1952-06-14,0.04,64,45,1952,6,14
1952-06-15,0.02,59,49,1952,6,15
1952-06-16,0,57,49,1952,6,16
1952-06-17,0,70,50,1952,6,17
1952-06-18,0,75,50,1952,6,18
1952-06-19,0,70,47,1952,6,19
1952-06-20,0.03,63,50,1952,6,20
1952-06-21,0.06,63,48,1952,6,21
1952-06-22,0.15,64,45,1952,6,22
1952-06-23,0,69,40,1952,6,23
1952-06-24,0,72,45,1952,6,24
1952-06-25,0,70,51,1952,6,25
1952-06-26,0,69,49,1952,6,26
1952-06-27,0.06,57,50,1952,6,27
1952-06-28,0.2,66,53,1952,6,28
1952-06-29,0.05,61,52,1952,6,29
1952-06-30,0,67,53,1952,6,30
1952-07-01,0,68,51,1952,7,1
1952-07-02,0,73,45,1952,7,2
1952-07-03,0,81,52,1952,7,3
1952-07-04,0,68,50,1952,7,4
1952-07-05,0,66,47,1952,7,5
1952-07-06,0,74,46,1952,7,6
1952-07-07,0,82,52,1952,7,7
1952-07-08,0,87,53,1952,7,8
1952-07-09,0,89,56,1952,7,9
1952-07-10,0,87,55,1952,7,10
1952-07-11,0,79,54,1952,7,11
1952-07-12,0,74,55,1952,7,12
1952-07-13,0,82,55,1952,7,13
1952-07-14,0,88,55,1952,7,14
1952-07-15,0,80,54,1952,7,15
1952-07-16,0,69,52,1952,7,16
1952-07-17,0,72,49,1952,7,17
1952-07-18,0,72,47,1952,7,18
1952-07-19,0,69,52,1952,7,19
1952-07-20,0.02,64,51,1952,7,20
1952-07-21,0,69,49,1952,7,21
1952-07-22,0.33,61,52,1952,7,22
1952-07-23,0.06,69,55,1952,7,23
1952-07-24,0,71,54,1952,7,24
1952-07-25,0,77,51,1952,7,25
1952-07-26,0,76,49,1952,7,26
1952-07-27,0,78,50,1952,7,27
1952-07-28,0,80,50,1952,7,28
1952-07-29,0,78,50,1952,7,29
1952-07-30,0,81,49,1952,7,30
1952-07-31,0,75,52,1952,7,31
1952-08-01,0,75,51,1952,8,1
1952-08-02,0,79,48,1952,8,2
1952-08-03,0,89,55,1952,8,3
1952-08-04,0,92,56,1952,8,4
1952-08-05,0,68,55,1952,8,5
1952-08-06,0,73,56,1952,8,6
1952-08-07,0,67,54,1952,8,7
1952-08-08,0,83,57,1952,8,8
1952-08-09,0,88,56,1952,8,9
1952-08-10,0,79,56,1952,8,10
1952-08-11,0,85,51,1952,8,11
1952-08-12,0,88,56,1952,8,12
1952-08-13,0,73,55,1952,8,13
1952-08-14,0,67,57,1952,8,14
1952-08-15,0,68,55,1952,8,15
1952-08-16,0,69,54,1952,8,16
1952-08-17,0,70,51,1952,8,17
1952-08-18,0,63,53,1952,8,18
1952-08-19,0,69,49,1952,8,19
1952-08-20,0,73,47,1952,8,20
1952-08-21,0,75,47,1952,8,21
1952-08-22,0.38,68,54,1952,8,22
1952-08-23,0,70,49,1952,8,23
1952-08-24,0.09,67,51,1952,8,24
1952-08-25,0.23,64,53,1952,8,25
1952-08-26,0,70,52,1952,8,26
1952-08-27,0,70,44,1952,8,27
1952-08-28,0,75,46,1952,8,28
1952-08-29,0,69,50,1952,8,29
1952-08-30,0,75,47,1952,8,30
